30.30988874,-97.72416936,3,1348842923786
30.30987474,-97.72417054,3,1348842925786
30.30986141,-97.72416241,3,1348842927786
30.30983828,-97.72415235,3,1348842929786
30.30983266,-97.72415243,3,1348842931786
30.30982998,-97.72414992,3,1348842933786
30.30982353,-97.72414891,3,1348842935786
30.30982261,-97.72414564,3,1348842937786
30.30982814,-97.7241355,3,1348842939786
30.3098278,-97.72413349,3,1348842941786
30.30982403,-97.72413039,3,1348842943786
30.30982185,-97.72411455,3,1348842945786
30.30981255,-97.72409862,3,1348842947786
30.30976569,-97.72405403,3,1348842949786
30.30976427,-97.72402,3,1348842951786
30.30980676,-97.72399552,3,1348842953786
30.30984499,-97.72397976,3,1348842955786
30.30987382,-97.72396543,3,1348842957786
30.30989964,-97.72394858,3,1348842959786
30.30991389,-97.72393241,3,1348842961786
30.3099242,-97.72391573,3,1348842963786
30.30994322,-97.72389678,3,1348842965786
30.30997155,-97.72387608,3,1348842967786
30.31000533,-97.72385077,3,1348842969786
30.31003852,-97.7238257,3,1348842971786
30.31007817,-97.72379888,3,1348842973786
30.31011388,-97.72377516,3,1348842975786
30.31014849,-97.72375119,3,1348842977786
30.31018219,-97.72372722,3,1348842979786
30.31021874,-97.72370341,3,1348842981786
30.31025545,-97.72368028,3,1348842983786
30.31029191,-97.72365639,3,1348842985786
30.31032644,-97.72363049,3,1348842987786
30.31036198,-97.72360308,3,1348842989786
30.3103976,-97.72357827,3,1348842991786
30.31043465,-97.72355321,3,1348842993786
30.31047128,-97.72353049,3,1348842995786
30.31050791,-97.72350267,3,1348842997786
30.31054203,-97.72347593,3,1348842999786
30.3105779,-97.72345053,3,1348843001786
30.31061444,-97.72342639,3,1348843003786
30.31065082,-97.72340418,3,1348843005786
30.31068477,-97.72338046,3,1348843007786
30.31072333,-97.72335657,3,1348843009786
30.31076247,-97.72333151,3,1348843011786
30.31080036,-97.72330728,3,1348843013786
30.31083975,-97.72328122,3,1348843015786
30.31087847,-97.72325699,3,1348843017786
30.31089817,-97.72324626,3,1348843019786
30.3109255,-97.72322833,3,1348843021786
30.31096028,-97.72320486,3,1348843023786
30.31099649,-97.72317946,3,1348843025786
30.31103203,-97.7231523,3,1348843027786
30.31107092,-97.7231233,3,1348843029786
30.31110898,-97.72309966,3,1348843031786
30.31114737,-97.72307385,3,1348843033786
30.31118542,-97.72304778,3,1348843035786
30.31121844,-97.72302087,3,1348843037786
30.31125315,-97.72299003,3,1348843039786
30.31129162,-97.72296287,3,1348843041786
30.31133344,-97.7229384,3,1348843043786
30.31137167,-97.72290914,3,1348843045786
30.311415,-97.72288475,3,1348843047786
30.31145951,-97.72286103,3,1348843049786
30.31150159,-97.72283505,3,1348843051786
30.31154609,-97.72281149,3,1348843053786
30.31158431,-97.72278836,3,1348843055786
30.31162689,-97.72276363,3,1348843057786
30.31166671,-97.7227405,3,1348843059786
30.31170585,-97.72271636,3,1348843061786
30.31174516,-97.72269306,3,1348843063786
30.31178791,-97.72267093,3,1348843065786
30.31182823,-97.72265031,3,1348843067786
30.31186553,-97.72262408,3,1348843069786
30.31189981,-97.72259591,3,1348843071786
30.31193577,-97.72256842,3,1348843073786
30.31197508,-97.72254118,3,1348843075786
30.31201313,-97.72251695,3,1348843077786
30.31204876,-97.72249256,3,1348843079786
30.31206409,-97.72247328,3,1348843081786
30.31209637,-97.72244101,3,1348843083786
30.31213274,-97.72240866,3,1348843085786
30.31217432,-97.72237882,3,1348843087786
30.3122096,-97.72235175,3,1348843089786
30.31224749,-97.72232384,3,1348843091786
30.31228722,-97.72229693,3,1348843093786
30.31232368,-97.72226734,3,1348843095786
30.31235872,-97.72223515,3,1348843097786
30.31240155,-97.72220791,3,1348843099786
30.3124453,-97.72217749,3,1348843101786
30.31248805,-97.72214958,3,1348843103786
30.31252552,-97.72211974,3,1348843105786
30.31256567,-97.72209115,3,1348843107786
30.31260825,-97.72206718,3,1348843109786
30.3126525,-97.72204514,3,1348843111786
30.31269802,-97.72202091,3,1348843113786
30.31273792,-97.72199166,3,1348843115786
30.31277714,-97.72195738,3,1348843117786
30.31281469,-97.72192343,3,1348843119786
30.31285317,-97.72189225,3,1348843121786
30.31289642,-97.72186023,3,1348843123786
30.31293615,-97.72183064,3,1348843125786
30.31298258,-97.72180843,3,1348843127786
30.31302902,-97.72177993,3,1348843129786
30.31307202,-97.72174766,3,1348843131786
30.31311703,-97.72171497,3,1348843133786
30.31316321,-97.72168472,3,1348843135786
30.31320923,-97.72165731,3,1348843137786
30.31325474,-97.7216304,3,1348843139786
30.31330445,-97.72160215,3,1348843141786
30.31335063,-97.7215636,3,1348843143786
30.31339925,-97.72153107,3,1348843145786
30.31345381,-97.72150844,3,1348843147786
30.31350645,-97.72147986,3,1348843149786
30.31355943,-97.72144608,3,1348843151786
