-97.74970161, 30.26871748, 12.0, 1350419720721
-97.74970833, 30.26871376, 11.0, 1350419721661
-97.7497143, 30.26870784, 10.0, 1350419722661
-97.74972002, 30.26870202, 9.0, 1350419723636
-97.74972066, 30.26870047, 9.0, 1350419724636
-97.74973202, 30.26866755, 8.0, 1350419725758
-97.74973863, 30.26865181, 8.0, 1350419726615
-97.74974164, 30.26864442, 7.0, 1350419727756
-97.74974342, 30.26864142, 7.0, 1350419728665
-97.74974462, 30.26863666, 7.0, 1350419729609
-97.74974547, 30.26863207, 7.0, 1350419730653
-97.74974603, 30.26862837, 7.0, 1350419732061
-97.7497466, 30.26862542, 6.0, 1350419732641
-97.74974747, 30.2686215, 7.0, 1350419733732
-97.74974783, 30.26862084, 7.0, 1350419734621
-97.74974774, 30.26862086, 8.0, 1350419735607
-97.74974769, 30.26862091, 8.0, 1350419736631
-97.74974764, 30.26862102, 9.0, 1350419737710
-97.74974756, 30.26862117, 9.0, 1350419738714
-97.74974726, 30.26862121, 9.0, 1350419739714
-97.74974647, 30.26862154, 10.0, 1350419740713
-97.74974325, 30.26862301, 10.0, 1350419741629
-97.74970751, 30.26861393, 9.0, 1350419742716
-97.74965086, 30.26863728, 9.0, 1350419743858
-97.74960274, 30.26865828, 9.0, 1350419744795
-97.7495459, 30.26868211, 9.0, 1350419745863
-97.74949765, 30.26870419, 9.0, 1350419746730
-97.74946143, 30.26872793, 9.0, 1350419747956
-97.74943548, 30.26875249, 8.0, 1350419748762
-97.74942128, 30.26877393, 8.0, 1350419749825
-97.74940732, 30.26879288, 8.0, 1350419750864
-97.74938235, 30.26879797, 7.0, 1350419751770
-97.74935222, 30.26879396, 7.0, 1350419752873
-97.74931625, 30.2687818, 7.0, 1350419753782
-97.74927787, 30.2687652, 7.0, 1350419754888
-97.74924654, 30.26875138, 8.0, 1350419755872
-97.74921809, 30.26873956, 8.0, 1350419756846
-97.74919011, 30.26873226, 8.0, 1350419757717
-97.74916047, 30.26873197, 7.0, 1350419758782
-97.74912642, 30.26874656, 7.0, 1350419759876
-97.74909419, 30.26876151, 7.0, 1350419760802
-97.74906823, 30.26877505, 7.0, 1350419761666
-97.74904455, 30.26878613, 7.0, 1350419762874
-97.74901652, 30.26879208, 8.0, 1350419763732
-97.74898962, 30.26879311, 7.0, 1350419764757
-97.74896416, 30.26879427, 7.0, 1350419765691
-97.74894023, 30.26879363, 7.0, 1350419766793
-97.74892021, 30.26879238, 8.0, 1350419767686
-97.74889946, 30.26878965, 8.0, 1350419768846
-97.74887984, 30.26878797, 7.0, 1350419769653
-97.74885992, 30.26878356, 7.0, 1350419770863
-97.74884097, 30.26877789, 7.0, 1350419771728
-97.74882387, 30.26877271, 8.0, 1350419772859
-97.74880392, 30.2687677, 7.0, 1350419773700
-97.74878639, 30.26876316, 6.0, 1350419774802
-97.74877005, 30.26875881, 6.0, 1350419775911
-97.74875927, 30.2687547, 5.0, 1350419777103
